case_id,material,total_length_mm,n_nodes,n_elements,static_max_deflection_mm,static_max_deflection_um,static_max_vonmises_MPa,static_max_shear_MPa,static_factor_of_safety,modal_num_modes,modal_min_frequency_Hz,modal_max_frequency_Hz,freq_mode1_Hz,freq_mode2_Hz,freq_mode3_Hz,freq_mode4_Hz,freq_mode5_Hz,freq_mode6_Hz,var_E,var_Ff,var_Fr,var_Ft,var_L1,var_L2,var_L3,var_L4,var_R1,var_R2,var_R3,var_R4,var_front_z_fraction,var_housing_it_grade,var_pos_tol_front,var_pos_tol_rear,var_rear_z_fraction,var_rho,var_ri,var_sigma_y,mode
55,AISI_4140,526.5105991824056,27436.0,15855.0,0.105358,105.36,49.53,57.18,12.55,6.0,208.35,1273.87,208.35,322.28,407.19,707.18,779.8,1273.87,202621.3369249885,744.8698625317955,1162.8913506006018,1702.7852618511497,60.33065386707706,413.7255008474221,28.15588331928595,24.29856114862056,45.91038784738115,35.18858869513714,91.94399434309628,54.040113127401206,0.1745066019795846,6.049692682924191,0.0145353509656475,0.0102908805635767,0.7103562286782411,7.805355183194974e-09,30.10139430080706,621.5748450720483,ansys_mapdl
56,AISI_4140,513.6076219468019,35384.0,21323.0,0.093607,93.61,138.36,152.06,5.22,6.0,511.79,2727.44,511.79,1094.68,1144.52,1538.52,2696.8,2727.44,203209.887394508,362.1310960251765,1014.9114284588754,3347.902065334414,82.97585012789652,379.22256640988167,39.43505634787613,11.974149061147653,35.605675040485615,59.270185229419226,71.92115091043556,36.37154399334906,0.1478911001564278,6.528758303316392,0.0291754794713616,0.025757771499629,0.6541724004965305,7.837660323404448e-09,34.117293678477296,721.967272641074,ansys_mapdl
57,AISI_4140,489.90197246937936,21842.0,12213.0,0.029775,29.77,25.46,28.94,26.33,6.0,547.97,2379.2,547.97,864.13,962.05,1367.16,1688.89,2379.2,208255.0482011416,897.5105241580954,1324.01511615713,2547.05910904998,80.56729513815961,353.66248892868094,38.43748084627299,17.234707556265775,45.14876520189031,47.4501989498618,70.85001445226939,48.88967081194728,0.1998857201369558,6.814226574770894,0.0084255833980445,0.0209498135555958,0.6773047547014878,7.887372566922555e-09,31.97948580845443,670.2728521000328,ansys_mapdl
58,AISI_4140,537.2427287020723,21873.0,11895.0,0.088298,88.3,71.04,80.9,10.07,6.0,477.57,1906.37,477.57,734.26,811.82,981.85,1073.26,1906.37,212039.699934574,681.7700289002948,1134.2014559096615,3137.9469230335053,66.31180403698777,429.9678454317759,19.58127948050832,21.38179975280032,42.530174851072175,36.20267422451159,75.19640228259803,47.32241862440682,0.1866855857150542,6.367539423433836,0.0173866539996681,0.018045839408634,0.76058943857972,7.70599984437675e-09,27.535636833403057,715.3617153740252,ansys_mapdl
59,AISI_4140,546.9195228720391,29128.0,16837.0,0.207732,207.73,90.29,95.64,6.74,6.0,196.29,1199.42,196.29,433.49,550.2,576.18,696.16,1199.42,203191.8800288944,856.0413439521233,854.6122472191006,2587.079997878556,89.91426521114386,396.813919902638,37.40442188475125,22.78691587350604,45.56361600241412,38.44768109806439,88.71513796205153,46.82524404887788,0.2199613822061014,6.699949575373118,0.0095123955348902,0.0314435117238736,0.8155070640724286,7.791689628697933e-09,33.55481488206175,608.3687430987848,ansys_mapdl
60,AISI_4140,505.2926825757551,31058.0,18339.0,0.075753,75.75,57.89,64.87,11.68,6.0,392.37,1588.84,392.37,708.65,727.4,792.66,845.57,1588.84,209018.72763784145,615.9048717215728,713.4523153705178,3052.0592715874445,83.48473960465638,366.7176892377193,39.15774279581673,15.9325109375627,48.851400859002,37.20866150435766,88.30159526585967,41.13214163646606,0.1999187373701418,6.134073213062515,0.0162031785260306,0.0298818463782708,0.8179558404157582,7.930203177836272e-09,26.64710916418361,676.089791230383,ansys_mapdl
61,AISI_4140,524.0713158528281,27492.0,15238.0,0.030399,30.4,26.17,30.02,23.32,6.0,350.41,1717.36,350.41,631.99,747.07,1119.81,1300.65,1717.36,212846.50369023785,368.35927298520767,890.6057436901934,1353.2236680706433,62.66417438397464,417.4837469951384,25.30568735484944,18.617707118865667,47.63479630689314,42.26453359781713,88.92778732356845,53.04346777030684,0.1280943982451028,5.8838438915574285,0.0294432325809626,0.0329112986089353,0.7532524532598935,7.733130771458885e-09,34.15094698077036,610.3400881183621,ansys_mapdl
62,AISI_4140,495.8869245184021,24589.0,14021.0,0.060857,60.86,47.98,52.0,13.36,6.0,470.76,1993.41,470.76,684.09,779.12,1188.63,1266.42,1993.41,209463.6241448141,396.6301782889274,427.3265862027375,3468.4639312629047,66.71484118944188,384.51097360381766,27.28825110149282,17.37285862364982,40.52368278813766,37.09851283269542,84.81962054313428,49.86828457349691,0.1652206770235627,5.738961418972373,0.0102696476927665,0.0369248269769408,0.7459586029680718,7.770341112427711e-09,26.22823861700827,641.0797961962614,ansys_mapdl
63,AISI_4140,537.9834524434516,22123.0,12469.0,0.032963,32.96,33.5,37.24,21.11,6.0,642.79,2312.88,642.79,1192.78,1253.16,1346.94,1577.9,2312.88,210677.9369957173,443.7436822371222,604.3670895761782,3039.861823976248,60.97927891129494,433.1735192822678,26.93473787331645,16.895916376572323,42.46223269093874,48.231170790364665,71.27250422357058,52.67074174162494,0.2386736186065384,7.449141292231069,0.0209719507758947,0.0101024270469477,0.7942491456970124,7.729855308968916e-09,29.63473939473114,707.2504984182722,ansys_mapdl
64,AISI_4140,544.8878546163891,18411.0,9989.0,0.048848,48.85,25.16,29.03,28.72,6.0,394.76,1739.59,394.76,579.96,675.88,796.06,913.23,1739.59,209610.7278861703,977.7760551566556,353.61127599727484,1120.1283862532184,67.87269417124507,432.7471337581437,20.632706199158832,23.635320487841494,41.67816329131463,35.512658198093234,75.35072788178636,42.15238535277565,0.2233412412568392,7.602245741891584,0.0286447099354636,0.0275737252599548,0.729561358335511,7.861969014956267e-09,28.64133855393669,722.7616003250808,ansys_mapdl
65,AISI_4140,492.7068826542931,31510.0,18704.0,0.030044,30.04,30.71,33.79,24.2,6.0,526.49,2601.0,526.49,1150.89,1177.31,1421.28,1915.45,2601.0,207284.6199081271,732.4730644981066,1427.482177195575,3153.417127044638,85.28286846545973,353.1067220380343,32.64021270051174,21.67707945028732,41.28128916112315,49.485616159492125,90.86345455221377,47.76682493180367,0.142216840146493,7.291392301391303,0.0068468266185802,0.028002911993533,0.7903810720463501,7.762350181210276e-09,31.622768861978543,743.2265663445414,ansys_mapdl
66,AISI_4140,491.14247673946807,23327.0,13607.0,0.026051,26.05,26.16,30.2,28.36,6.0,637.67,2770.83,637.67,1011.48,1071.44,1528.06,2064.71,2770.83,203281.7819154116,713.5998417537387,431.0515040779853,3338.2824596532178,71.61519630354229,378.8072495140375,27.01006513677316,13.709965785115129,37.21894848019354,45.52636200272445,80.09018788164337,44.82152199198909,0.1084631533712874,6.87498614360347,0.0217990364500169,0.0350502265982185,0.7066702806417059,7.774092040268838e-09,26.592565400387777,742.0721781994396,ansys_mapdl
67,AISI_4140,578.629399472671,27726.0,15996.0,0.018689,18.69,20.07,22.03,35.77,6.0,636.18,2186.46,636.18,1109.31,1244.54,1399.92,1526.69,2186.46,209037.5537377634,854.8273940477142,1435.1934322693985,2270.533375718766,75.47007851799762,449.6121236380218,31.54067348531105,22.006523831340537,51.894593164236014,48.67098529218538,73.23062730241547,40.07006819042307,0.1222161434344065,7.766103752139555,0.0209759105021944,0.0377966194521055,0.844962478141447,7.955721718191711e-09,29.861218525753443,717.8438304095326,ansys_mapdl
68,AISI_4140,484.1586402779017,38765.0,23383.0,0.008771,8.77,12.07,13.23,56.84,6.0,543.98,2739.49,543.98,1275.97,1316.09,1488.1,2366.76,2739.49,210216.9044332046,869.751229678208,707.4218837383654,1366.089018299102,67.23053567111046,374.13927885695057,23.83937551535835,18.94945023448229,43.99164761414692,56.42204002292053,93.38013123603956,37.92111746109177,0.1273244184677707,5.08308861014477,0.0166781416435916,0.0216952329486231,0.7266959085112465,7.708260897285594e-09,33.193098732304215,686.0754912449776,ansys_mapdl
69,AISI_4140,543.231164043627,35605.0,20995.0,0.016567,16.57,21.54,23.92,32.18,6.0,519.99,2517.13,519.99,1149.33,1254.5,1323.6,1768.08,2517.13,213954.97503888808,239.78735246937995,797.2575422661964,2240.3334897393,88.66614818408446,429.0477749106018,15.219641839928626,10.297599109012094,46.29623051393976,54.46639647304842,93.22257974626736,46.844505948139776,0.1354892508907756,6.66857309119248,0.0151506395719222,0.0142054164710399,0.717069666106413,7.996495870681672e-09,29.53365765566033,693.2356460817964,ansys_mapdl
70,AISI_4140,556.3469796635598,43433.0,26438.0,0.013336,13.34,13.28,14.08,54.3,6.0,474.71,2572.38,474.71,891.51,913.96,1339.21,1887.85,2572.38,212023.53385463543,884.0259255792021,1142.9584790984527,1242.5161425080328,81.59838080304944,432.3959600771158,28.907355074909265,13.44528370848533,40.28194021693188,56.74887213135728,93.95160314744972,36.14325048512424,0.1851823743426621,5.452820526988048,0.0266791323083918,0.0270350157545288,0.6590930203694049,7.774185421540678e-09,32.934325518864505,721.3405626459164,ansys_mapdl
71,AISI_4140,545.465028460179,37166.0,22395.0,0.024199,24.2,19.34,21.41,32.43,6.0,504.98,2249.34,504.98,1238.68,1317.33,1858.47,1912.6,2249.34,209743.3247591772,955.9495062634368,1107.637497214366,3041.723364537297,71.60431909524982,427.97294603713146,21.67589067012772,24.21187265767,48.44265393918998,58.60730390263996,81.71202081912715,45.04048204919265,0.2293236768016724,7.658169852946166,0.005250367601919,0.0212225347659146,0.8180908648611838,7.851755146478153e-09,32.301010784236794,627.154229427203,ansys_mapdl
72,AISI_4140,560.4091581105862,26324.0,15230.0,0.040295,40.29,39.04,42.78,18.2,6.0,614.9,1891.01,614.9,866.64,927.61,1128.69,1191.25,1891.01,210474.4274251544,882.0136492884226,981.4968211798669,2884.034146356942,79.69915202911282,438.2608493158316,20.17275616911872,22.276400596523043,52.94637254565669,42.51384817767699,82.25173288778639,52.60775557982812,0.1836821210973414,6.328527429976048,0.0051198545051746,0.0255367764472195,0.8191562591547696,7.950645273297113e-09,26.2606382306836,710.4278209717019,ansys_mapdl
73,AISI_4140,473.84642057731145,26151.0,14868.0,0.018495,18.5,14.73,16.83,41.75,6.0,598.71,2515.82,598.71,1332.34,1356.29,1484.76,2073.45,2515.82,204697.890643628,389.6503588554636,1191.4156778009549,1983.807292834381,73.67414627276723,358.04314302852964,21.25218878009261,20.87694249592192,40.247480208866016,47.54495331870976,94.40498540948316,49.36764422182989,0.118170379475621,5.326472552520844,0.005291302480606,0.0244771014701268,0.8243548142084166,7.770068647530297e-09,31.5214509016478,615.0235843083586,ansys_mapdl
74,AISI_4140,546.0068707090575,22477.0,12431.0,0.109086,109.09,97.8,111.3,6.37,6.0,386.42,1636.47,386.42,590.91,678.76,800.94,893.93,1636.47,200738.43840179505,287.84383934217635,1266.1966495006577,2881.698164702617,63.87845472623616,433.2327146605315,37.86413100632977,11.031570315960067,44.94556186440975,35.90637156453312,70.05158325770337,42.91624192841927,0.2016839031455751,5.8764965192618925,0.0112870112600472,0.024943737826727,0.7791126665021322,7.84430155553215e-09,28.53154714085355,622.728308012889,ansys_mapdl
75,AISI_4140,493.3257384056252,37977.0,23578.0,0.00776,7.76,9.04,9.41,72.37,6.0,510.19,2785.28,510.19,1156.81,1294.17,1433.69,2104.71,2785.28,202198.67350905927,759.1465393962388,966.2246192601642,1099.430080569442,83.92087173059312,370.0014364287486,24.175465322468675,15.22796492381481,45.34206489256819,56.43811097066918,76.07349172953565,40.12355572907812,0.1394175852217348,6.983654728857278,0.0227289357382673,0.0285875860241841,0.6724287541992406,7.986010680367139e-09,25.93652326365164,654.0506205608451,ansys_mapdl
76,AISI_4140,506.3856479272201,38921.0,23710.0,0.006449,6.45,10.51,11.55,70.17,6.0,555.24,2619.78,555.24,1223.57,1303.97,1422.26,1831.86,2619.78,212375.81000982955,540.0315304299947,915.15490521415,1016.4372955812148,66.63709720394513,407.04942376852574,21.94031552828833,10.758811426460896,50.63569009716375,53.95636990393047,93.82172112077038,48.04086983257939,0.1406859586797699,7.241758190599424,0.0288803947567168,0.0391592772320826,0.7671778551482799,7.869109024766938e-09,28.33845576911978,737.3703499526619,ansys_mapdl
77,AISI_4140,548.2501190769196,35502.0,21091.0,0.037306,37.31,31.94,36.04,18.94,6.0,548.45,2488.92,548.45,1382.5,1385.18,1584.87,2093.22,2488.92,212265.87707320545,931.070370689321,356.1920294881249,3198.0986349431755,85.95875527338472,416.1824819432144,27.34105793421185,18.7678239261087,38.297051480930286,56.96816425744683,88.21729166990119,39.51745447603342,0.2085174640462137,6.170884915410428,0.0211292856430449,0.0158566040607435,0.8146435577609464,7.982075602961314e-09,33.72184926903781,604.8827639050244,ansys_mapdl
78,AISI_4140,485.256857253547,20236.0,10900.0,0.012513,12.51,17.88,19.52,36.28,6.0,581.64,2548.89,581.64,1361.46,1404.04,1590.65,2223.59,2548.89,206347.6916437604,595.0073975430287,585.1670273262989,1860.627064606712,66.82597546381714,389.0607939977585,15.22636450260984,14.14372328936154,51.14598761943109,55.96817989174636,75.44672774172874,50.2931725627478,0.1554545553056744,5.988892181475977,0.0125441000684344,0.0375435790243257,0.707613999330529,7.741794200281888e-09,34.71357001576659,648.8546023685951,ansys_mapdl
79,AISI_4140,505.847261467644,20217.0,10522.0,0.060885,60.89,37.99,43.17,18.79,6.0,481.73,2025.53,481.73,941.51,1065.78,1470.21,1996.8,2025.53,211070.01755544,208.30918681221613,370.93226464015214,2985.22847938361,66.92892140255994,398.7297622340028,22.2229711499894,17.965606681091867,37.686376808406045,42.34024215823584,70.64259917842725,43.82998864078419,0.1210671755945043,7.796490160876901,0.0060722835724184,0.0215801147125477,0.7582413990042081,7.867745648939833e-09,33.210051757863795,713.718049366461,ansys_mapdl
80,AISI_4140,530.4028539660285,38528.0,23569.0,0.02486,24.86,31.53,33.49,21.94,6.0,588.97,2306.59,588.97,1067.65,1080.02,1337.36,1597.03,2306.59,214757.9155989027,966.2677873342062,523.9180060391888,3411.8297872379485,73.75181101805421,418.6061194645793,24.95481560275408,13.090107880640945,44.57407400739093,47.42075500065568,91.77012036175454,54.67884109310924,0.1328576059715486,6.8227913611744775,0.0127063431546624,0.0206821974568739,0.7743616157677178,7.875447361326027e-09,25.697544339611905,691.7602932434071,ansys_mapdl
81,AISI_4140,555.4122396357682,36903.0,22055.0,0.018735,18.74,16.43,18.26,38.75,6.0,458.69,2057.26,458.69,1102.45,1137.67,1412.01,1585.34,2057.26,211731.3007222445,549.1665209439107,571.8599244297858,1962.846527182241,71.24294230834754,445.27237926365433,17.725887027846518,21.17103103591981,53.29725577484419,56.01418711016894,87.56867413125175,49.60416749064976,0.2209342225985156,5.382865045957328,0.0079041218552229,0.0331451816020992,0.7633991388448664,7.781428649791382e-09,31.570059222275475,636.744203353526,ansys_mapdl
82,AISI_4140,472.20295646906806,45191.0,28511.0,0.008892,8.89,10.58,11.23,57.76,6.0,533.91,2435.37,533.91,1168.78,1297.08,1548.21,1946.84,2435.37,207889.4774247458,653.9848682860104,486.0533665578928,1349.7773949873124,60.01808855098311,374.6002242685767,22.33747619581537,15.247167453692866,51.44852718662408,56.83974878032713,90.66301457312986,44.74276371164368,0.2366364822634486,6.749928794136453,0.0212004253207116,0.0111228210099103,0.7443193291193502,7.999122995909683e-09,26.587541244129948,611.1405277130546,ansys_mapdl
83,AISI_4140,518.7388792813675,24599.0,13225.0,0.022325,22.32,16.79,18.87,43.73,6.0,559.14,2173.44,559.14,1169.93,1253.51,1268.94,1586.83,2173.44,203978.6814029268,258.3997484642847,1432.2381223131677,1824.498593821696,68.39443874181592,414.1536171889537,16.767764257312297,19.42305909328561,47.00184790217219,48.90493198486779,91.09334922818448,44.49451731212623,0.1908617907474823,5.434056680059388,0.0262764050407974,0.0220991344704589,0.7753447253070511,7.999745998684848e-09,32.75600556376813,734.3947324783335,ansys_mapdl
84,AISI_4140,561.0027539842632,36769.0,22267.0,0.018404,18.4,20.54,23.02,34.57,6.0,496.26,2358.84,496.26,764.74,821.34,1269.01,1768.52,2358.84,203477.57087644623,466.6885997277151,879.860513670994,2504.472664028778,66.33247813232202,444.7149002879948,38.95379048114848,11.001585082798012,38.258989280227,49.80429882645088,86.14235499428153,46.62762167237653,0.1177360049674449,6.304615120224467,0.005780479041137,0.0349779676333132,0.7052543250068507,7.986667633175455e-09,27.021233218612483,709.9636746113895,ansys_mapdl
85,AISI_4140,537.9487803347417,29147.0,16955.0,0.027887,27.89,17.37,19.16,41.47,6.0,476.95,2002.93,476.95,784.31,847.38,1144.86,1277.34,2002.93,209063.82843608275,312.9435952449131,1170.300776565961,1449.7879710219106,69.35646468297283,406.2761661470638,37.78742812657549,24.52872137812958,38.100382658154544,42.0151224540613,87.48410428374984,52.62173692499306,0.2329570497211045,5.888790430346894,0.0134580507036863,0.012015261104023,0.8000412744921453,7.899261430322425e-09,27.57039373714371,720.4917245501649,ansys_mapdl
86,AISI_4140,451.4099418784105,22012.0,12282.0,0.027692,27.69,21.84,25.21,32.44,6.0,562.91,2608.33,562.91,1190.2,1195.99,1451.46,1777.63,2608.33,206321.8745290677,456.92447310866754,510.9567659627001,2623.404441117684,62.38578201787086,354.1226906798543,16.747654804399808,18.153814376285546,40.34248921910945,44.19289871723684,94.9964915100734,52.87234433674439,0.1853530032190165,5.336349410490729,0.0088748814651772,0.0091913538203667,0.7679326286912334,7.823418091147936e-09,27.893415192316063,708.4543709157168,ansys_mapdl
87,AISI_4140,530.3049304211695,45779.0,28747.0,0.012449,12.45,19.03,20.33,38.18,6.0,513.52,2524.51,513.52,1258.82,1546.71,2026.44,2131.4,2524.51,210860.3662224369,221.42387368707816,638.7456986272937,2408.591191907576,69.6821348174055,422.6944790043292,17.066293102913463,20.86202349652134,48.51097819678392,59.69008909411588,83.62637129280823,42.0589823853091,0.1134463952056262,5.836227162151454,0.0151783347791961,0.0124241258246733,0.8338228589658283,7.846935222562871e-09,26.04468707245181,726.4831095084637,ansys_mapdl
88,AISI_4140,484.3363820840896,25629.0,14622.0,0.107235,107.24,56.45,65.16,11.24,6.0,283.07,1585.87,283.07,510.41,652.52,1014.44,1184.07,1585.87,205831.31450385507,633.4959800039856,740.3673814398028,3252.603711765061,87.12869949359836,350.03644396459896,30.681400131932627,16.489838493959617,46.17047732357819,41.13876169397192,86.4089890196974,45.87596930049215,0.1037667911957477,7.868564742886342,0.0085412609097136,0.027757484502502,0.6985717945400101,7.87790829612562e-09,34.5509710731237,634.6838064178062,ansys_mapdl
89,AISI_4140,521.8245167750771,18636.0,9652.0,0.074596,74.6,47.91,54.86,13.82,6.0,326.74,1671.01,326.74,485.93,587.96,912.58,1033.65,1671.01,202995.01755428445,655.0646922340936,1283.7458734038405,1497.2749965223873,73.88639668109695,407.60698944807496,15.857241511155792,24.473889134749463,42.69734915838097,35.02931863511023,80.03549399458143,36.34451165590861,0.1228553631988341,7.235353474789013,0.0189729470522802,0.0312792919970271,0.6566574500612478,7.849888475139616e-09,29.56653936177096,662.0298521321324,ansys_mapdl
90,AISI_4140,480.52847414924815,33523.0,20036.0,0.063907,63.91,51.02,58.17,13.83,6.0,200.32,1311.67,200.32,398.97,520.08,794.52,874.32,1311.67,206942.4542884236,317.7627426161579,1097.5345631699008,1379.6161711341574,73.41122694485792,354.9157929848228,39.99174496761006,12.209709251957412,52.24287180738688,39.16091994839611,93.40587438987056,42.43384669067242,0.1188675066453724,6.554933295642641,0.0279522550844316,0.0261665593853212,0.7534862332389232,7.929413049765846e-09,33.6232334761749,705.5846456622975,ansys_mapdl
91,AISI_4140,483.0264569692051,19479.0,10657.0,0.029572,29.57,25.82,29.16,25.65,6.0,521.36,2129.62,521.36,959.51,980.45,1039.84,1271.4,2129.62,214060.84496916816,714.7011629042858,1319.281603833051,1139.9901905344975,84.42200774275565,366.4317411877783,21.00941062130743,11.163297417363788,45.29989636500329,38.94783221290892,71.38239007802557,36.59306608476447,0.1684170076445629,7.305754208451103,0.0273447165051684,0.0248725003934367,0.7220479156629631,7.794658233204998e-09,28.435008057745776,662.3158605556079,ansys_mapdl
92,AISI_4140,456.6555734525313,34544.0,21148.0,0.009584,9.58,13.74,15.26,51.28,6.0,582.28,2680.9,582.28,1424.92,1579.95,2101.47,2235.65,2680.9,214455.44993550977,398.8065499348696,1178.2683921790544,1698.495007591181,67.62787454588107,350.49281496645136,27.61210781403695,10.92277612616191,52.48156630031525,54.93766233548909,82.63829198663264,44.94075600022931,0.1218324135304598,5.413457346709034,0.0232132305439458,0.0292129539987732,0.8471998863741482,7.966293888525744e-09,29.37230757418702,704.7399800335801,ansys_mapdl
93,AISI_4140,525.861479378205,35552.0,21221.0,0.036571,36.57,28.65,31.59,22.81,6.0,497.01,2490.64,497.01,722.26,833.78,1386.03,1684.26,2490.64,204844.51776368296,453.9440136771248,653.3219406644974,2843.483239892401,76.97497905001067,394.2373360782303,34.166844040945904,20.48232020901809,37.07175482807072,49.53100892369234,92.7192330218668,36.202717832923696,0.232674968552603,6.545731720556861,0.0089037567452149,0.0130551389071604,0.6551552108668812,7.739123951530773e-09,31.457495669132683,653.360569300176,ansys_mapdl
94,AISI_4140,520.6684508834506,30977.0,18289.0,0.017085,17.09,15.97,17.61,42.05,6.0,605.16,2430.88,605.16,1328.56,1386.72,1818.26,1975.55,2430.88,211061.2633288769,401.60518198148327,1124.4116662954889,1998.6830669215944,68.89082918369206,401.2140029456298,26.97667666353866,23.586942090590057,42.716378572581895,55.20417907363346,77.63188621808935,52.83120381915039,0.2378521568347731,6.131044859909837,0.0213523473297308,0.0365504496529655,0.8399461738998555,7.900003744977781e-09,31.532819127505626,671.4658833938157,ansys_mapdl
95,AISI_4140,526.0509144703133,42890.0,26463.0,0.020201,20.2,28.21,30.93,24.48,6.0,478.33,2475.14,478.33,1171.2,1288.02,1319.91,1974.55,2475.14,204507.41745770964,582.6906637760669,506.1938168403676,3269.559111058956,82.33999350220566,405.16693230030535,27.496819350952705,11.047169316849564,53.36298958242158,59.388842941535486,83.99430330533619,36.42481317799955,0.1077169028311274,6.70993653196573,0.0101670909635665,0.0337350323115321,0.7176688254278034,7.910817490687811e-09,32.28600180816659,690.7417597516203,ansys_mapdl
96,AISI_4140,537.2858555242035,39512.0,24206.0,0.008394,8.39,10.81,11.6,55.6,6.0,493.43,2496.03,493.43,1182.27,1284.26,1369.55,1959.92,2496.03,209891.2740905306,906.3826212354368,310.99147881686,1292.1115072018567,84.25180300994414,399.5162007594255,39.2139287119692,14.3039230428646,48.88394495499576,59.92767368788117,81.1247245833154,35.0624671818758,0.1621144143716806,6.8853515191616,0.0255712490105437,0.0088895107055165,0.7524680027511526,7.833282554953326e-09,32.0340057319142,601.2070277430131,ansys_mapdl
97,AISI_4140,538.7896291931183,25879.0,14546.0,0.096927,96.93,48.69,55.65,13.0,6.0,334.18,1483.72,334.18,630.81,639.82,663.13,799.48,1483.72,201357.58904594503,359.759782470286,1390.2273205080292,2421.6008342658333,75.8937019706072,429.195403675066,20.06619468766087,13.634328859784354,51.499631243942495,39.31402053716985,93.60889976496377,50.94779191781652,0.2437335027346167,6.857869789109641,0.013007207354477,0.0096740218562572,0.7667290396161724,7.901963642014391e-09,30.431880117984896,632.693617227353,ansys_mapdl
98,AISI_4140,540.558721565136,30119.0,17519.0,0.049569,49.57,33.73,38.33,20.55,6.0,527.45,1932.53,527.45,955.95,960.06,1228.53,1309.66,1932.53,204215.2276558415,731.636084478614,1120.3032836171344,3493.0551953979207,68.0752675337195,417.3074313331263,36.14496629202368,19.031056406266494,53.424428413207295,47.326875938182326,75.03527531773578,35.79975896273968,0.2487455964998144,5.91208939528229,0.0058023524445295,0.0193929372748417,0.8050899352988605,7.830776553158035e-09,30.04957806473215,693.0579257616287,ansys_mapdl
99,AISI_4140,561.7218594914759,33847.0,20226.0,0.035978,35.98,35.69,39.67,19.23,6.0,537.0,1911.91,537.0,819.18,850.98,1042.57,1111.74,1911.91,204940.7789488372,763.6661971121131,1242.513789628175,2732.116050552285,88.98780689920301,414.84503178778834,37.8067554808239,20.082265323660625,49.36746997836963,41.98725424084857,76.37127565409435,45.18360431301176,0.1302411692193978,6.768893034340099,0.0285206298153441,0.0347769734530495,0.773707215542778,7.964017229479906e-09,25.80000139151792,686.2177134377731,ansys_mapdl
100,AISI_4140,563.3219318837462,22395.0,12411.0,0.069665,69.67,37.41,42.06,18.55,6.0,470.92,1695.85,470.92,698.07,743.22,953.82,1001.8,1695.85,205492.1065829987,568.4974395815923,758.577933380697,2415.655488655464,70.09144018164191,444.3073329511919,36.5935526497713,12.329606101141213,50.260253747600856,39.6756713538502,72.49778994273248,48.45526605944505,0.2495445700468486,5.429021444263799,0.0204131173595529,0.0141198793382513,0.8453429755199169,7.985199485936749e-09,29.00756927359853,693.9719892131608,ansys_mapdl
101,AISI_4140,494.09365752092737,22919.0,12399.0,0.030282,30.28,27.84,32.13,26.53,6.0,541.25,2170.46,541.25,752.21,844.92,1338.03,1437.73,2170.46,213502.3590204679,372.442888406285,314.45642980612786,2528.3730135257056,64.76652303404042,397.1114907011773,17.31276837022923,14.902875415480407,43.05694619732317,39.85959972770028,92.79881568733175,40.31426812470173,0.1418290318614295,7.116676767711148,0.0060146411557001,0.0350157124727288,0.6805918557542769,7.909390386923186e-09,27.25394408356405,738.5439422995677,ansys_mapdl
102,AISI_4140,485.1404210428916,22259.0,12524.0,0.087106,87.11,54.98,63.1,12.78,6.0,243.28,1334.24,243.28,452.16,544.05,622.86,793.03,1334.24,213085.2299750189,353.1185928823524,357.58346717364714,1561.8792643802867,85.09689185609415,354.0605928025832,31.479742436118165,14.50319394809609,54.96939117640794,36.13516211018894,73.28920379997163,49.72969733246308,0.1377044535666811,5.00773615961695,0.0166724928150376,0.0171619276208497,0.7193021179477525,7.83679331935381e-09,31.25051669692443,702.3354233899067,ansys_mapdl
103,AISI_4140,485.03092582874535,28176.0,16148.0,0.019442,19.44,17.42,20.05,37.7,6.0,497.23,2295.82,497.23,714.8,824.05,1336.03,1506.73,2295.82,202114.33737345584,552.1699555321094,1178.8411739390806,1645.3485839729178,62.86948870098457,375.5957653886001,28.788876555974326,17.776795183186326,45.777065135335846,42.88257239170935,88.43185930335251,37.37967539087315,0.138525587542105,7.940472036134846,0.020316902468432,0.0333606464479118,0.6906043908508425,7.738857536949056e-09,30.20869078687853,656.5422417762501,ansys_mapdl
104,AISI_4140,537.1230325408472,32228.0,19503.0,0.014349,14.35,12.81,14.8,51.6,6.0,508.28,1847.64,508.28,797.91,822.4,1040.92,1112.87,1847.64,204102.12546467443,914.0986127937,476.9951233121225,1074.7732455847752,61.24729034638348,424.5928695465816,38.46243967515922,12.820432972722966,48.07482328725525,43.9873863690074,91.65351173020476,48.55103495290893,0.2225080768939644,7.070433573909746,0.018239217391722,0.0082709603282928,0.7836731628221101,7.842444055011573e-09,26.8769859936328,661.1953395599895,ansys_mapdl
105,AISI_4140,558.0863286941069,29010.0,17333.0,0.012589,12.59,13.58,14.28,46.87,6.0,513.94,2122.46,513.94,758.66,838.55,1232.08,1481.11,2122.46,200879.12243435136,559.839853255532,1202.7839580775103,1044.5466963530853,75.06905658472239,421.17365245718105,39.066119554146965,22.777500098056496,41.06566496499673,45.03833726842154,81.31596752752868,53.06294754561921,0.1480642074061538,7.762358507536166,0.0166422153171948,0.0195730351905269,0.7483464153575566,7.890051619932808e-09,26.14876061945559,636.5642300334426,ansys_mapdl
